Country,Question ID,Response,Justification,Supporting0,Supporting1,Supporting2,Supporting4
Vietnam,ODB.2013.D5.a,1,,"The government collected the data about national budget, but not share to the public. The Center for Development and Integration (CDI), a non-governmental organization in Vietnam chosen for the survey, said the draft State budget of Vietnam had not been revealed to the public before it was passed by the National Assembly (NA) (1) 

On Open Budget Survey organized world-wide, question from 109-112, the Citizen Budget is not applied in Vietnam (2) but some information is now availabe on the Ministry of Finance Website

## Sources: 

(1) http://english.thesaigontimes.vn/home/business/vietnam-economy/27951/ - Accessed 14th July 2014. 
(2) http://survey.internationalbudget.org/#profile/VN",,,"The data from Ministry of Finance - very aggregated: http://www.mof.gov.vn/portal/page/portal/mof_en/State_Budget/dosb?p_folder_id=2542747&p_recurrent_news_id=124998813 

According to World Bank, in Financial Management Information Systems (FMIS) map, Vietnam is ranked (B). Visible (significant information; FMIS is rarely used to publish opendata; static web pages/dataset updated regularly) (1)

## Sources: 

(1) https://maps.google.com/maps/ms?ie=UTF&msa=0&msid=213542822110887565899.0004c2f44512d9ce6795f&dg=feature  - Accessed 14th July 2014"
Vietnam,ODB.2013.D5.b,1,,The data from Ministry of Finance: http://www.mof.gov.vn/portal/page/portal/mof_en/State_Budget/dosb?p_folder_id=2542747&p_recurrent_news_id=124998813,there are available information in some third party source: http://www.tradingeconomics.com/vietnam/government-budget  - Accessed 14th July 2014,,
Vietnam,ODB.2013.D7.a,1,,"You can find information about company registration in the website: http://dangkykinhdoanh.gov.vn/en-gb/home.aspx,  which belongs to Ministry of Investment and Planning of Vietnam. Moreover, companies can register their companies through the guideline in this website. 

Example of searching a company information: https://dichvuthongtin.dkkd.gov.vn/inf/Forms/Searches/EnterpriseInfo.aspx?h=d6  - Accessed 14th July 2014.",,,"Enterprise Code, Enterprise Name, Foreign Name, Abbreviate Name	and Province/City"
Vietnam,ODB.2013.D7.b,1,,"http://dangkykinhdoanh.gov.vn/en-gb/home.aspx   

Specific for Hanoi: http://tthc.hapi.gov.vn/?TabName=myhelp&TabID=110&LangID=vi-VN/","Yes, there are some information company that provides information about company registration in Vietnam: 

http://www.timkiemcongty.com/

http://startup.edu.vn/tra-c%E1%BB%A9u-m%C3%A3-s%E1%BB%91-thu%E1%BA%BF-doanh-nghi%E1%BB%87p/

http://www.thongtincongty.com/",,
Vietnam,ODB.2013.D7.c,0,,,,html only,
Vietnam,ODB.2013.D7.d,0,,,search is also restricted to less than 100 results,,
Vietnam,ODB.2013.D7.e,1,,free access,,,
Vietnam,ODB.2013.D7.f,0,,Terms of use that restrict commercial use until previous approval,http://dangkykinhdoanh.gov.vn/Home/tabid/101/ctl/Terms/language/en-GB/Default.aspx,,
Vietnam,ODB.2013.D11.a,1,,"Ministry of Health, General Statistics Office",,,"Number of health establishments
Number of health establishments by management level
Number of health establishments under provincial departments of health by province
Number of patient beds
Number of patient beds by management level
Number of patient beds under provincial departments of health by province
Number of health staffs
Number of medical staff under provincial departments of health by province
Number of pharmaceutical staffs under provincial departments of health by province
Number of people infected with HIV/AIDS and number of AIDS deaths by province"
Vietnam,ODB.2013.D11.b,1,,From General Statistic Office: http://www.gso.gov.vn/default_en.aspx?tabid=474&idmid=3,http://ghdx.healthdata.org/geography/vietnam (very few data),,
Vietnam,ODB.2013.D13.a,1,,"Ministry of Justice, The Supreme People's Procuracy of Vietnam",,,"There iare only some news sources, report from NGO... about crime rates, there is no data that we can track about crime statistics. 

News: http://vietnamnews.vn/society/249759/crime-rates-gang-violence-show-steady-rise-in-2013.html 
University: http://www.griffith.edu.au/__data/assets/pdf_file/0006/559203/Fact-Sheet-Vietnam-.pdf"
Vietnam,ODB.2013.D13.b,0,,"There is only some news sources, report from NGO... about crime rate, there is no open data that we can track about crime rate. 

News: http://vietnamnews.vn/society/249759/crime-rates-gang-violence-show-steady-rise-in-2013.html 
University: http://www.griffith.edu.au/__data/assets/pdf_file/0006/559203/Fact-Sheet-Vietnam-.pdf",no,,
Vietnam,ODB.2013.D4.a,1,,General Statistic Office - of the Government,,,"Some aggregated on population can be found

Data is supposed to be available at http://www.gso.gov.vn/default_en.aspx?tabid=476&idmid=4&ItemID=10802 but that's not actually the case"
Vietnam,ODB.2013.D4.b,1,,http://www.gso.gov.vn/default.aspx?tabid=387&idmid=3&ItemID=14628,"In World Bank, they have open data about Vietnam: http://data.worldbank.org/country/vietnam",,
Vietnam,ODB.2013.D4.c,1,,example :http://www.gso.gov.vn/default.aspx?tabid=387&idmid=3&ItemID=15571,xls,,Accesible from the link at the top left of each online data table
Vietnam,ODB.2013.D4.d,0,,,,,
Vietnam,ODB.2013.D4.e,1,,Free access,,,
Vietnam,ODB.2013.D4.f,0,,"No license information, just a website global copyright",,,
Vietnam,ODB.2013.D6.a,1,,"There is information about government expenditure in the Ministry of Finance Website(1). This information is also available in General Statistic Office (2) 

## Sources: 

(1) http://www.mof.gov.vn/portal/page/portal/mof_en/State_Budget/dosb?p_folder_id=2542747&p_recurrent_news_id=124998813
(2) http://www.gso.gov.vn/default.aspx?tabid=389&idmid=3&ItemID=14472",,,"Total numbers, not very specific in category, levels..."
Vietnam,ODB.2013.D6.b,0,,http://www.mof.gov.vn/portal/page/portal/mof_en/State_Budget,,,
Vietnam,ODB.2013.D8.a,1,,The Ministry of Justice,,,Constitution; Code Law; Resolutions; Ordinance; Decrees; Decisions; Circulars; Joint circulars since 1945
Vietnam,ODB.2013.D8.b,1,,"http://vbpl.vn/botuphap/Pages/Home.aspx
http://www.moj.gov.vn/vbpq/en/pages/vbpq.aspx","Yes, there are some sources that you can find the legislation document of Vietnam: 

http://www.loc.gov/law/help/guide/nations/vietnam.php

http://www.lexadin.nl/wlg/legis/nofr/oeur/lxwevie.htm

http://www.thuvienphapluat.vn/  (Thousands of documents are available for free - together with a paying service for those wants to get more consultation. This website is a private company)

Each ministry website also has a part for posting document, law, circular, decisions... in their field, such as: 

Ministry of Education and Training: http://www.moet.gov.vn/?page=6.0
Ministry of Health : http://www.moh.gov.vn/legaldoc/pages/LegalDocument.aspx 
Ministry of Investment and Planning: http://vbqppl.mpi.gov.vn/Pages/default.aspx",,
Vietnam,ODB.2013.D8.c,0,,,,"only html, pdf, doc",
Vietnam,ODB.2013.D8.d,0,,,,,
Vietnam,ODB.2013.D8.e,1,,free access,,,
Vietnam,ODB.2013.D8.f,0,,No license information and global site copyright,,,
Vietnam,ODB.2013.D9.a,1,,"The ministry of Transportation, including office of public transport provide information for passengers. 
About railway: The Vietnam Railway website is the agency proving the information
Airlines: Vietnam Airlines has a portal for ticketing and information",,,"Train routes, stops and timetables"
Vietnam,ODB.2013.D9.b,1,,"Vietnam Railway Timetable: http://giotaugiave.vr.com.vn/

Bus:
- Ho Chi Minh Cty: http://www.buyttphcm.com.vn/TTLT.aspx
- Hanoi: http://www.hanoibus.com.vn/Default.aspx?pageid=253",,,
Vietnam,ODB.2013.D10.a,1,,"Vietnam Customs is the office providing this data (1). The General Statistic Office also provide the report about international trade.

(1) http://www.customs.gov.vn/Lists/EnglishStatistics/Default.aspx?language=en-US&Group=Customs%20Trade%20Statistics",,,"Export and import of goods
Exports of goods by Standard International Trade Classification (SITC)
Structure of exports of goods by Standard International Trade Classification (SITC)
Exports of goods by kinds of economic sectors and by commodity group
Exports of goods by country group, country and territory
Some main goods for exportation
Imports by Standard International Trade Classification (SITC)
Structure of imports of goods by Standard International Trade Classification (SITC)
Imports of good by kinds of economic sector and by commodity group
Imports of goods by group country, country and territory
Some main goods for importation
Exports and Imports of services
Percentage of goods export, goods import over GDP
Percentage of goods exports to and goods imports from ASEAN countries over GDP"
Vietnam,ODB.2013.D10.b,1,,http://www.gso.gov.vn/default_en.aspx?tabid=626,http://www.tradingeconomics.com/vietnam/exports,,
Vietnam,ODB.2013.D10.c,1,,Example: http://www.gso.gov.vn/default_en.aspx?tabid=472&idmid=3&ItemID=15940,xls,,Accesible from the link at the top left of each online data table
Vietnam,ODB.2013.D10.d,0,,,,,
Vietnam,ODB.2013.D10.e,1,,free access,,,
Vietnam,ODB.2013.D10.f,0,,No license information,,,
Vietnam,ODB.2013.D12.a,1,,"Ministry of Education and Training, General Statistic Office",,,"Kindergarten education 
Number of schools, classes, teachers and pupils of kindergarten education by province
Number of schools and classes of general education
Number of school of general education by province
Number of classes of general education by province
Number of teachers and pupils of general education as
Number of woman teachers and schoolgirls of general schools
Number of direct teaching teachers of general education by province
Number of direct teaching woman teachers of general education by province
Number of ethnic minority direct teaching teachers of general education by some provinces
Number of pupils of general education by province
Number of schoolgirls of general education by province
Number of ethnic minority pupils of general education by some provinces
Percentage of graduates of general education in the school by province
University and college education"
Vietnam,ODB.2013.D12.b,1,,"http://www.gso.gov.vn/default_en.aspx?tabid=474 

From Ministry of Education: http://www.moet.gov.vn/?page=11.11&view=5251","Student test score is available in some universities and private high school: http://www.hui.edu.vn/ketquahoctap/ 
An application for schools from the Vietnam Posts and Telecommunications Group: http://vnedu.vn/ - you have to register to get the information.",,
Vietnam,ODB.2013.D12.c,1,,http://www.moet.gov.vn/?page=11.11&view=5251,xls,,
Vietnam,ODB.2013.D12.d,1,,http://www.moet.gov.vn/?page=11.11&view=5251,single xls with different sheets,,
Vietnam,ODB.2013.D12.e,1,,free access,,,
Vietnam,ODB.2013.D12.f,0,,"No license information, just a website global copyright",,,
Vietnam,ODB.2013.D14.a,1,,"Ministry of Environment and Natural Resources, Vietnam Environment Administration",,,There are reports about environment that you can find in the website of Vietnam Environment Administration: http://vea.gov.vn/vn/hientrangmoitruong/baocaomtquocgia/Pages/default.aspx
Vietnam,ODB.2013.D14.b,0,,,"Carbon Emission in Vietnam: http://data.worldbank.org/indicator/EN.ATM.CO2E.PC
Climate Change in VN: http://data.worldbank.org/country/vietnam",,
Vietnam,ODB.2013.D15.a,1,,National Assembly,,,"Very few aggregated data on elected candidates (Vietnam is a single-party state, the ruling Communist Party of Vietnam is guaranteed to win) from last elections for the National Assembly."
Vietnam,ODB.2013.D15.b,1,,http://baucukhoa13.quochoi.vn/default.asp?page=newsList&ID=47&menu=1,No,,
Vietnam,ODB.2013.D16.a,1,,"Vietnam Public Procument Review, Ministry of Investment and Planning Vietnam",,,"Only brief data on tenders (project, description, tenderer, date), not contracting data."
Vietnam,ODB.2013.D16.b,1,,"http://thongtindauthau.com.vn/Home/Font_ThongBaoMoiThau.aspx  - you can search information about bids, tenders. 

http://muasamcong.mpi.gov.vn/ - Choosing tenders

http://www.mpi.gov.vn/portal/page/portal/bkhdt/dtmsc/khdt  - National Project tenders and bids",No,,
Vietnam,ODB.2013.D16.c,0,,,,html only,
Vietnam,ODB.2013.D16.e,1,,free access,,,
Vietnam,ODB.2013.D16.d,0,,,,,
Vietnam,ODB.2013.D16.f,0,,"No license information, only general copyright in one case",,,
Vietnam,ODB.2013.D16.g,1,,11/1/2014,11/5/2014,Irregular (unsure about updates http://www.mpi.gov.vn as no dates are published),
Vietnam,ODB.2013.D16.j,0,,,,,
Vietnam,ODB.2013.D16.i,1,,First results in a web search,,,
Vietnam,ODB.2013.D16.h,1,,"Apparently publication is regular, up to date and including historical data (not for sure in the case http://www.mpi.gov.vn because publication dates are not released)",,,
Vietnam,ODB.2013.D15.c,0,,,,only html,
Vietnam,ODB.2013.D15.d,0,,,,,
Vietnam,ODB.2013.D15.e,1,,free access,,,
Vietnam,ODB.2013.D15.f,0,,"No license information, just a global site copyright",,,
Vietnam,ODB.2013.D15.g,1,,2011 (last elections),11/5/2011,Every 4 years,
Vietnam,ODB.2013.D15.h,0,,Only last elections results are provided,,,
Vietnam,ODB.2013.D15.j,0,,,,,
Vietnam,ODB.2013.D15.i,1,,First results in a web search,,,
Vietnam,ODB.2013.D13.c,0,,,,,
Vietnam,ODB.2013.D13.e,0,,,,,
Vietnam,ODB.2013.D13.d,0,,,,,
Vietnam,ODB.2013.D13.f,0,,,,,
Vietnam,ODB.2013.D13.g,0,,,,,
Vietnam,ODB.2013.D13.h,0,,,,,
Vietnam,ODB.2013.D13.i,0,,,,,
Vietnam,ODB.2013.D13.j,0,,,,,
Vietnam,ODB.2013.D14.c,0,,,,,
Vietnam,ODB.2013.D14.d,0,,,,,
Vietnam,ODB.2013.D14.e,0,,,,,
Vietnam,ODB.2013.D14.f,0,,,,,
Vietnam,ODB.2013.D14.g,0,,,,,
Vietnam,ODB.2013.D14.i,0,,,,,
Vietnam,ODB.2013.D14.h,0,,,,,
Vietnam,ODB.2013.D14.j,0,,,,,
Vietnam,ODB.2013.D12.g,1,,2013,11/5/2014,Yearly,
Vietnam,ODB.2013.D12.h,1,,Data available since 2009,,,
Vietnam,ODB.2013.D12.j,0,,,,,
Vietnam,ODB.2013.D12.i,1,,First result in a web search,,,
Vietnam,ODB.2013.D11.c,1,,Example http://www.gso.gov.vn/Modules/Doc_Download.aspx?DocID=18665,xls,,Accesible from the link at the top left of each online data table
Vietnam,ODB.2013.D11.d,0,,,,,
Vietnam,ODB.2013.D11.f,0,,No license information,,,
Vietnam,ODB.2013.D11.e,1,,free access,,,
Vietnam,ODB.2013.D11.g,1,,2013,11/5/2014,Yearly,
Vietnam,ODB.2013.D11.h,1,,Data available since 1995 and supported by the statistics agency,,,
Vietnam,ODB.2013.D11.j,0,,,,,
Vietnam,ODB.2013.D11.i,0,,"Doesn't appear in a regular web search. Need to access the Statistics Office webpage and the select the topic. To access health statistics you need to paginate, which is not evident.",,,
Vietnam,ODB.2013.D10.g,1,,2013 (preliminary results),11/5/2014,Yearly,
Vietnam,ODB.2013.D10.h,1,,Data available since 1995 and supported by the statistics agency,,,
Vietnam,ODB.2013.D10.i,0,,"Doesn't appear in a regular web search. Need to access the Statistics Office webpage and the select the topic. To access trade statistics you need to paginate, which is not evident.",,,
Vietnam,ODB.2013.D10.j,0,,,,,
Vietnam,ODB.2013.D9.c,0,,,,only htnl,
Vietnam,ODB.2013.D9.d,0,,,,,
Vietnam,ODB.2013.D9.e,1,,free access,,,
Vietnam,ODB.2013.D9.f,0,,"No license information, only general site copyright",,,
Vietnam,ODB.2013.D9.g,1,,2014,11/5/2014,Unknown,
Vietnam,ODB.2013.D9.h,1,,,,,
Vietnam,ODB.2013.D9.j,0,,,,,
Vietnam,ODB.2013.D9.i,0,,"The travel planner at http://www.vr.com.vn/gio-tau.html is easy to find, but the timetables services is far more complicated",,,
Vietnam,ODB.2013.D8.g,1,,2014,11/5/2014,Irregular (as per new legal documents),
Vietnam,ODB.2013.D8.j,0,,,,,
Vietnam,ODB.2013.D8.h,1,,There is a historical database since 1945,,,
Vietnam,ODB.2013.D8.i,1,,The site is one of the first results in a web search. Then you just need to select legislation from the main side menu,,,
Vietnam,ODB.2013.D7.g,1,,2014,11/5/2014,Weekly,
Vietnam,ODB.2013.D7.h,1,,Supported an maintained by the official Business Register,,,
Vietnam,ODB.2013.D7.j,0,,,,,
Vietnam,ODB.2013.D7.i,1,,First results in a web search,,,
Vietnam,ODB.2013.D6.c,0,,,,,
Vietnam,ODB.2013.D6.e,0,,,,,
Vietnam,ODB.2013.D6.d,0,,,,,
Vietnam,ODB.2013.D6.g,0,,,,,
Vietnam,ODB.2013.D6.f,0,,,,,
Vietnam,ODB.2013.D6.h,0,,,,,
Vietnam,ODB.2013.D6.i,0,,,,,
Vietnam,ODB.2013.D6.j,0,,,,,
Vietnam,ODB.2013.D5.c,1,,http://www.mof.gov.vn/portal/pls/portal/docs/1590900.XLS,xls,,data is very aggregated
Vietnam,ODB.2013.D5.e,1,,free access,,,
Vietnam,ODB.2013.D5.d,0,,http://www.mof.gov.vn/portal/pls/portal/docs/1590900.XLS,"Data is at a very high level of aggregation, not suitable for bulk use.",,
Vietnam,ODB.2013.D5.h,0,,Historical publication has been really irregular,,,
Vietnam,ODB.2013.D5.f,0,,No information on license,,,
Vietnam,ODB.2013.D5.g,0,,2013,11/5/2014,Yearly,
Vietnam,ODB.2013.D5.i,0,,Requires some advanced (re)search to find the little data available,,,
Vietnam,ODB.2013.D5.j,0,,,,,
Vietnam,ODB.2013.D4.j,0,,,,,
Vietnam,ODB.2013.D4.h,1,,Several data available since 1995 to date,,,
Vietnam,ODB.2013.D4.i,0,,Requires quite a lot of searching around the stats site,,,
Vietnam,ODB.2013.D4.g,1,,2013 (preliminary results),11/5/2014,Yearly,
Vietnam,ODB.2013.D2.c,0,,,,,
Vietnam,ODB.2013.D2.d,0,,,,,
Vietnam,ODB.2013.D2.e,0,,,,,
Vietnam,ODB.2013.D2.f,0,,,,,
Vietnam,ODB.2013.D2.g,0,,,,,
Vietnam,ODB.2013.D2.i,0,,,,,
Vietnam,ODB.2013.D2.h,0,,,,,
Vietnam,ODB.2013.D2.j,0,,,,,
Vietnam,ODB.2013.D1.j,0,,,,,
Vietnam,ODB.2013.D1.d,0,,,,,
Vietnam,ODB.2013.D1.c,0,,,,,
Vietnam,ODB.2013.D1.e,0,,,,,
Vietnam,ODB.2013.D1.g,0,,,,,
Vietnam,ODB.2013.D1.f,0,,,,,
Vietnam,ODB.2013.D1.i,0,,,,,
Vietnam,ODB.2013.D1.h,0,,,,,
Yemen,ODB.2013.D1.a,1,,Yemen Geological Survey Mineral Resources Board; Ministry of Health; The Survey Authority and Land Registration of Yemen,,,There are very basic maps that are Yemen Geological Survey Mineral Resources Board publishes but they are mainly addressing information of concern to researchers involved in mineral and geology research. Other maps provided by the government are those of oil blocks meant to companies interested in oil exploration.
Yemen,ODB.2013.D1.b,1,,"http://www.­ygsmrb.­org.­ye (Accessed June 19)
http://www.mom.gov.ye/en/index.php?option=com_content&view=article&id=113&Itemid=56 (Accessed June 20)
http://www.moh.gov.ye/english/data.html Ministry of Health also seems to list some data but it is impossible to download it as no links are provided.
http://www.survey-authority.gov.ye/maps.html",OpenStreetMap and Wikimapia data are available and are open but they are not endorsed by any government agency,,
Yemen,ODB.2013.D2.a,1,,The only agency that holds this information is the Survey Authority and Land Registration of Yemen and it remains well underdeveloped when it comes to storing land data as it utilizes regular hand-written records that are not digitally stored.,,,http://www.survey-authority.gov.ye/
Yemen,ODB.2013.D2.b,0,,http://www.survey-authority.gov.ye/,No,,
Yemen,ODB.2013.D4.a,1,,The Central Statisticcal Organization,,,It gathers and maintains statistics datasets of various areas but provides most of its data in HTML or PDF format for manual exploration. In addition: Data about economics indicators is available in the official website of Ministry of Finances (http://www.mof.gov.ye/issues/financial-statistics-issues.html). Demographic indicators are available in the official website of Ministry of Public Health and Population (http://www.moh.gov.ye/arabic/reports_statistical.html). But these are not up to date.
Yemen,ODB.2013.D4.b,1,,"http://www.cso-yemen.org/ (at the time of assessment, the website was suspended)
- economics indicators through Ministry of Finances http://www.mof.gov.ye/issues/financial-statistics-issues.html
- demographic indicators through Ministry of Public Health and Population http://www.moh.gov.ye/arabic/reports_statistical.html",No,,
Yemen,ODB.2013.D5.a,1,,The Ministry of Finances is the governmental entity that provides those budgets.,,,"Reports are incomplete as there is some information missing, such as defence and other budgets. And the reports are mostly in PDF format."
Yemen,ODB.2013.D5.b,1,,"http://www.mof.gov.ye/budget.html
http://www.mof.gov.ye/files/budget/Citizen%20Budget2014.pdf",No,,
Yemen,ODB.2013.D6.a,1,,The Ministry of Finances,,,"The data that is available is quite high-level data still: on a quarterly basis, a comparison of various indicators between expected and real, but no detailed spending.

http://www.mof.gov.ye/budget/final-accounts.html
http://www.mof.gov.ye/files/statistics/2014/56.pdf"
Yemen,ODB.2013.D6.b,0,,"http://www.mof.gov.ye/budget/final-accounts.html
http://www.mof.gov.ye/files/statistics/2014/56.pdf",No,,
Yemen,ODB.2013.D7.a,1,,The Ministry of Industry and Trade,,,"The list of company registers at http://en.wikipedia.org/wiki/List_of_company_registers#Yemen suggests Yemen has a company register provided by the Ministry of Industry and Trade - but this does not appear to be a compulsory register, only a voluntary listing of companies.

It provides means of inquiring about a particular company but has no spreadsheets with all the companies. Data available by a search request (Arabic language) in HTML format."
Yemen,ODB.2013.D7.b,1,,http://www.moit.gov.ye/search/index.php,No,,
Yemen,ODB.2013.D8.a,1,,The National Information Center,,,"The Center is a governmental agency that provides extensive information of regulations, legislation, ministries, and other information. It provides the information mainly as static HTML."
Yemen,ODB.2013.D8.b,1,,http://www.yemen-nic.info/,No,,
Yemen,ODB.2013.D9.a,0,,The Ministry of Transport,"There is no public transport system for buses and rail service. On the Ministry of Transport website (http://www.mot.gov.ye/), there's a link to the official website of the Instance in charge of Transport Management http://www.ltaa.gov.ye/mainltaa.php?action=sitescom which gives a list of transport companies like this one http://www.yemitco.com/contants.asp?CBT=1&SeIdN=1 but no transport timetables available.",No,
Yemen,ODB.2013.D10.a,1,,The Ministry of Industry and Trade has a section on international trade.,,,"There are only four subsections focusing on the period 2006-2010. The few available files are PDFs, static webpages (http://www.moit.gov.ye/moit/ar/node/288) and once as Excel sheet (http://www.moit.gov.ye/moit/sites/default/files/%20%D9%88%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA2007_2008.xls). But it has been out of date in recent years."
Yemen,ODB.2013.D10.b,1,,http://www.moit.gov.ye/moit/ar/taxonomy/term/50,No,,
Yemen,ODB.2013.D11.a,1,,The Ministry of Public Health and Population.,,,"There is no dataset per se, just files in different formats and outdated."
Yemen,ODB.2013.D11.b,1,,"http://www.mophp-ye.org/english/data.html (the same: http://www.moh.gov.ye/english/data.html)
http://www.moh.gov.ye/arabic/reports_statistical.html",http://apps.who.int/gho/data/view.main.1900ALL?lang=en (but the data available here is not available on the Yemeni MoH website),,
Yemen,ODB.2013.D12.a,1,,The Ministry of Education,,,"There is data collected by the Ministry of Education from schools about the performance of students, etc. but it is not shared anywhere on the web.
http://www.yemenmoe.net/"
Yemen,ODB.2013.D12.b,0,,http://www.yemenmoe.net/,http://data.worldbank.org/country/yemen-republic,,
Yemen,ODB.2013.D13.a,1,,Some of the data collected by the Ministry of Interior is provided online in the form of html text through the Crime Media Center.,,,"http://www.smc.gov.ye/ Only news are available, but no reports, no publications, no datasets."
Yemen,ODB.2013.D13.b,0,,http://www.smc.gov.ye/,No,,
Yemen,ODB.2013.D14.a,1,,The Environmental Protection Agency,,,"Some information is shared by the Environmental Protection Agency but is abstract, limited in time and scope and is a one-page on a static webpage. Also, the Ministry of Minerals has some up-to-date news (http://www.mom.gov.ye/en/index.php?option=com_content&view=category&id=47&Itemid=34) but nothing on environment and sustainable development."
Yemen,ODB.2013.D14.b,1,,http://epayemen.org/?page_id=56,No,,
Yemen,ODB.2013.D15.a,1,,The Supreme Commission for Elections and Referendum,,,"The Commission is the ultimate agency responsibile for releasing data related to election results but yet again, it is mostly in PDF format."
Yemen,ODB.2013.D15.b,1,,"http://web.scer.gov.ye/
http://web.scer.gov.ye/uploads/report_of_2012.pdf",No,,
Yemen,ODB.2013.D16.a,1,,The High Tender Board is the governmental agency responsible for providing data about public contracting.,,,"http://htb.gov.ye/sh_cat.php?cat_id=151
http://htb.gov.ye/show_tender_.php?ten_id=163
The website is difficult to navigate, very scarce information is available."
Yemen,ODB.2013.D16.b,1,,http://htb.gov.ye/sh_cat.php?cat_id=151,No,,
Yemen,ODB.2013.D1.c,0,,,,Images embedded in flash or gifs or no links to data downloads at all.,
Yemen,ODB.2013.D1.d,0,,,Images embedded in flash or gifs or no links to data downloads at all.,,
Yemen,ODB.2013.D1.e,0,,No data is really publicly available. It is unclear whether one has to pay to get it.,N/A,,
Yemen,ODB.2013.D1.f,0,,"No data is publicly available. It is unclear what IP terms apply (if it were released on any of the websites cited above, it would have most probably been property of the respective institution).",N/A,,
Yemen,ODB.2013.D1.h,0,,There is no dataset per se. It is unclear which institution is actually taking care of this data (there is more data indications on the Ministry of Health website than on the Geodesy one). Updates are unclearly explicited. No publicly accessible information was identified regarding means to sustain further data publication.,,,
Yemen,ODB.2013.D1.g,0,,Unknown,11/6/2014,Unknown,
Yemen,ODB.2013.D1.j,0,,,,,
Yemen,ODB.2013.D1.i,0,,There is no dataset per se. It is unclear which institution is actually taking care of this data (there is more data indications on the Ministry of Health website than on the Geodesy one).,,,
Yemen,ODB.2013.D2.c,0,,,,The land data registry uses regular hand-written records that are not digitally stored.,
Yemen,ODB.2013.D2.d,0,,,The land data registry uses regular hand-written records that are not digitally stored.,,
Yemen,ODB.2013.D2.f,0,,"There is no dataset per se, it is unknown how often the data is stored and managed. If it were released, it may very well be the property of the institution.",N/A,,
Yemen,ODB.2013.D2.e,0,,"No data is publicly available. It is unclear whether one has to pay to get it and if so, how much.",N/A,,
Yemen,ODB.2013.D2.j,0,,,,,
Yemen,ODB.2013.D2.i,0,,"There is no dataset per se, it is unknown how often the data is collected and how it is stored and managed. No publicly accessible information was identified regarding means to sustain data publication.",,,
Yemen,ODB.2013.D2.h,0,,"There is no dataset per se, it is unknown how often the data is collected and how it is stored and managed. No publicly accessible information was identified regarding means to sustain data publication.",,,
Yemen,ODB.2013.D2.g,0,,"There is no dataset per se, it is unknown how often the data is collected.",11/6/2014,Unknown,
Yemen,ODB.2013.D4.c,0,,,,All documents on accessible websites are available as PDFs.,
Yemen,ODB.2013.D4.d,0,,,All documents on accessible websites need to be downloaded on a per-file basis.,,
Yemen,ODB.2013.D4.j,0,,,,,
Yemen,ODB.2013.D4.i,0,,"There is no dataset per se, just files published on different websites. No syncronisation between them exists, no metadata is published. Updates are unclearly explicited. No publicly accessible information was identified regarding means to sustain data publication. It is unknown why the statistics organisation website is down and whether it'll come back at all.",,,
Yemen,ODB.2013.D4.g,0,,"Second quarter of 2014 for financial data, 2013 for demographic indicators on MoH, unknown for the Stat Org.",11/4/2014,Unknown,
Yemen,ODB.2013.D4.h,0,,"There is no dataset per se, just files published on different websites. No syncronisation between them exists, no metadata is published. Updates are unclearly explicited. No publicly accessible information was identified regarding means to sustain data publication. It is unknown why the statistics organisation website is down and whether it'll come back at all.",,,
Yemen,ODB.2013.D4.e,0,,All documents on accessible websites can be accessed and downloaded for free.,N/A,,
Yemen,ODB.2013.D4.f,0,,Property of the respective institutions.,Bottom of website,,
Yemen,ODB.2013.D5.c,0,,,,The information is available as PDF.,
Yemen,ODB.2013.D5.j,0,,,,,
Yemen,ODB.2013.D5.i,0,,"There is no dataset per se, just a file on the website, which does not contain important indicators (e.g., budget parts for some domains of the state activity).",,,
Yemen,ODB.2013.D5.h,0,,"There is no dataset per se, just a file on the website, which does not contain important indicators (e.g., budget parts for some domains of the state activity). Updates are not clearly explicited. No publicly accessible information was identified regarding means to sustain further data publication.",,,
Yemen,ODB.2013.D5.g,1,,"2014 (However, the budget for 2015 should be announced if not published, at least).",11/6/2014,Yearly,
Yemen,ODB.2013.D5.d,0,,,"The information is available as PDF, so the file has to be downloaded individually.",,
Yemen,ODB.2013.D5.e,1,,Anyone can access and download the available files for free.,N/A,,
Yemen,ODB.2013.D5.f,0,,Property of the Min of Finances.,Bottom of website.,,
Yemen,ODB.2013.D6.c,0,,,,It is only PDFs.,
Yemen,ODB.2013.D6.g,0,,The quarterly reports date back to the second quarter 2014; the financial accounts on the Min of Finances website are for 2007-2012 only.,11/6/2014,Irregular,
Yemen,ODB.2013.D6.f,0,,Property of the Min of Finances,Bottom of website,,
Yemen,ODB.2013.D6.e,1,,Anyone can access and download the available files for free.,N/A,,
Yemen,ODB.2013.D6.d,0,,,Each file needs to be downloaded individually.,,
Yemen,ODB.2013.D6.i,0,,"There is no dataset per se and if I were asked to point out a properly defined spending data for the country, I would not be able to.",,,
Yemen,ODB.2013.D6.j,0,,,,,
Yemen,ODB.2013.D6.h,0,,"There is no dataset per se, just files published here and there. No metadata is published. Updates are unclearly explicited. No publicly accessible information was identified regarding means to sustain data publication.",,,
Yemen,ODB.2013.D7.c,0,,,,"One may be successful visualising a single web-based entry (HTML) at a time, with the proper keywords.",
Yemen,ODB.2013.D7.d,0,,,"One may be successful visualising a single entry at a time, with the proper keywords. Unknown how to download it.",,
